name,ein,city,state,website,phone,formatted_address,place_id
66ERS BASEBALL ACADEMY,990615510,EASTVALE,CA,https://www.milb.com/inland-empire,(909) 888-9922,280 S E St, San Bernardino, CA 92401, USA,ChIJe2bYejRTw4AR96dHFPA2nxw
VICTOR SATURNO FOUNDATION,946700178,SAINT LOUIS,MO,http://www.sfstl.org/,(314) 725-7990,6825 Clayton Ave Ste 100, St. Louis, MO 63139, USA,ChIJ0xMXOTvL2IcRtl6vf2Ze7OE
EHH FOUNDATION,873807534,BROOKLYN,OH,http://www.workshopofwishes.org/,(216) 513-3023,23 Public Square, Brecksville, OH 44141, USA,ChIJy9FaQIPwMIgRK7U474futBQ
6 10 OPPORTUNITY FOUNDATION,833780529,VESTAVIA,AL,http://vestaviafoundation.org/,(205) 978-8808,905 Montgomery Hwy Leigh Gray, Vestavia Hills, AL 35216, USA,ChIJy1bBgQIZiYgROGHfX1fK84A
EDENBORN CHARITABLE FOUNDATION INC,334337376,WEST PALM BCH,FL,https://ballenislescharitiesfoundation.org/contact-us/,(561) 625-5701,100 Ballenisles Cir, Palm Beach Gardens, FL 33418, USA,ChIJVUmq3EvV3ogRDVUUj2DpJgU
LEGACY ECHN INC,222546079,GLASTONBURY,CT,http://www.echn.org/,(860) 646-1222,71 Haynes St, Manchester, CT 06040, USA,ChIJEXYzc3xX5okRvEB7-qXlVVA
LOUIS AND MARIA HARRISON CHARITABLE FUND,874021643,CHICAGO,IL,,(312) 814-2595,100 W Randolph St #11, Chicago, IL 60601, USA,ChIJY-qz76UsDogRjVHbOgtiNbM
VITANTONIO FOUNDATION INC,341956988,AURORA,OH,http://www.helpfoundationinc.org/,(216) 432-4810,26900 Euclid Ave, Euclid, OH 44132, USA,ChIJZ1jrEVn6MIgRIKHox3wf38o
HOOPER LEGACY FOUNDATION,876616000,HAMBURG,NY,http://thelegacyofhopefoundation.com/,(757) 741-6111,239 Buxton Ave, Newport News, VA 23607, USA,ChIJqansB4-duokRjZH40DkLjoM
EDWARD J AND AGNES KURTZ HOSE CHARITABLE TRUST,426610727,OTTUMWA,IA,https://www.kristikurtzinsurance.com/,(641) 682-1979,527 Church St, Ottumwa, IA 52501, USA,ChIJt6Gz14Ae5ocReSf2VrF_2yk
FOUNDATION MEDICI,341701625,WARREN,OH,http://medicimuseum.art/,(330) 856-2120,9350 E Market St, Warren, OH 44484, USA,ChIJRzDnMiTfM4gRSmlQhkP0TG8
CERVELLI CHARITABLE TRUST C/O ANDREW CEREVILLI,232118559,MALVERN,PA,http://malvernretreat.com/,(610) 644-0400,315 S Warren Ave, Malvern, PA 19355, USA,ChIJE-EXr0btxokR8BouA4QTFdE
MOBARAK FOUNDATION INCORPORATED,414400950,MIAMI,FL,https://mud.foundation/,(786) 753-7770,350 NE 75th St, Miami, FL 33138, USA,ChIJm-9ZSOO22YgRp3ZS7HLFQHc
JOSEPH N LANGAN CHARITABLE TRUST,636086271,MOBILE,AL,http://jsbcf.org/,(205) 313-4839,2151 Highland Ave, Birmingham, AL 35205, USA,ChIJa6piWYQZiYgR9JvwQoZbZrk
ELIAS GELMAN FAMILY FOUNDATION INC,526042342,WASHINGTON,DC,https://www.gelman.com/,(202) 872-9070,2120 L St NW #800, Washington, DC 20037, USA,ChIJT0jLIbe3t4kRtiheikFg7lM
LADIES AID SOCIETY OF PRESBYTERIAN MEDICAL CENTER OF PHILADELPHIA,232721896,SPRINGFIELD,PA,http://fpcspringfield.org/,(610) 543-5110,356 Summit Rd, Springfield, PA 19064, USA,ChIJAYDcEATCxokRgLeimRgqmmY
THE ANNA AMOLDRUP FOUNDATION INC 901-012165202521,650316443,ORLANDO,FL,https://thekeriannedemottfoundation.com/,(407) 776-4694,1802 N Alafaya Trail, Orlando, FL 32826, USA,ChIJ28fUAOJn54gR80LGa-mTFqM
BOURGRAF FAMILY FOUNDATION,203560145,CINCINNATI,OH,http://www.gcfdn.org/,(513) 241-2880,720 E Pete Rose Wy #120, Cincinnati, OH 45202, USA,ChIJyY117lGxQYgRULjv_1HtOPo
RICHARD AND JOANNA KREITZBERG FOUNDATION,886725878,SALEM,OR,https://salemhealthfoundation.org/funds-programs/west-valley-foundation/,(503) 814-1990,665 Winter St NE Bldg B, Salem, OR 97301, USA,ChIJQYRWFUD_v1QROau62VGie2s
SHERRY AND ALAN LEVENTHAL FAMILY FOUNDATION,263358768,BOSTON,MA,https://maps.bu.edu/?id=647#!m/391799,,233 Bay State Rd, Boston, MA 02215, USA,ChIJvS4S4RR544kRKHoCjgTueyA
RAMSEUR FAMILY CHARITABLE FOUNDATION,824746227,SAN ANTONIO,TX,https://foundationsanantonio.org/,(210) 612-0207,437 McCarty Rd Ste H, San Antonio, TX 78216, USA,ChIJzfjx64thXIYRb7SxQhEcq5g
THE GORES FOUNDATION,680634782,BEVERLY HILLS,CA,http://www.gores.com/,(310) 209-3010,9800 Wilshire Blvd, Beverly Hills, CA 90212, USA,ChIJdY-oF_a7woARhzqb-o0aF1U
DRS WU & LAN FAMILY FOUNDATION,883893504,CUPERTINO,CA,,(408) 257-3767,20600 Mariani Ave, Cupertino, CA 95014, USA,ChIJcWOgDLS1j4ARETr_SUjB7P8
LESHOWITZ FAMILY FOUNDATION INC,222508343,MCLEAN,VA,https://www.mcfonline.org/,,McLean, VA 22101, USA,ChIJJYoUyLDKt4kRd0usKgXODUg
JOHN D WHITTINGTON TRUST FBO MAYO FOUNDATION,376309741,DALLAS,TX,https://dfwhcfoundation.org/,(972) 717-4279,300 Decker Dr Ste 210, Irving, TX 75062, USA,ChIJ4YM2LamDToYRbyh2cq6jK1E
HIAWATHA COMMUNITY YOUTH FOUNDATION,932764893,HIAWATHA,KS,http://hutchcf.org/,(620) 663-5293,1 N Main St #501, Hutchinson, KS 67504, USA,ChIJS1pzzN63pIcRE3zYnMPY_34
CHARLIE FOUNDATION,822680883,SALUDA,SC,,(803) 851-3844,133 State St, West Columbia, SC 29169, USA,ChIJz6Mozke7-IgRvUIIvbsSHH8
BECOMING TRUE LEADERS,992461772,CARROLLTON,TX,http://www.ntxacademy.com/,(972) 302-9564,2410 Luna Rd Ste 232, Carrollton, TX 75006, USA,ChIJU_bW7n0pTIYRjEUb9nBlm5o
COMPASSION MINISTRY,464367709,STEPHENS CITY,VA,http://www.thecampchurch.net/,(540) 869-0497,635 Double Church Rd, Stephens City, VA 22655, USA,ChIJMzM4myjqtYkRb7ydeK6QAZs
HEALTHEQUITY COMMUNITY FOUNDATION,934535965,DRAPER,UT,http://www.healthequity.com/,(801) 727-1000,121 W Scenic Pointe Dr, Draper, UT 84020, USA,ChIJoYpXFuiAUocRltPtioBo78k
PIUS FAMILY FOUNDATION,205956408,NORTHPORT,NY,https://saintpiofoundation.org/,(203) 416-1471,24 Depot Square, Tuckahoe, NY 10707, USA,ChIJaQA-C9STwokRy15LTgqD4Ww
NORMA COURT FUND,136822690,LOS ANGELES,CA,https://www.mayorsfundla.org/,(213) 513-5100,1000 N Alameda St #340, Los Angeles, CA 90012, USA,ChIJ96NIyU7HwoAR0A24srIx6Ag
JON AND MARCIA KINZENBAW FOUNDATIONINC,205096137,WILLIAMSBURG,IA,,(319) 642-3415,100 W Main St, Marengo, IA 52301, USA,ChIJw4p5lXuk5YcRIuNH9fpFiEU
OIOTA FAMILY FOUNDATION,931967914,RESEDA,CA,https://resedaumc.org/,(818) 344-7135,18120 Saticoy St, Reseda, CA 91335, USA,ChIJpxALOyyawoARdKkedXLqAdc
TERRY FOUNDATION,311551093,HOUSTON,TX,https://terryfoundation.org/,(800) 675-2414,3336 Richmond Ave Ste 450, Houston, TX 77098, USA,ChIJb_e93OLAQIYROjYxa-4LN2E
PREWOZNIK FOUNDATION,954404471,SANTA MONICA,CA,https://www.pcf.org/,(310) 570-4700,1250 4th St, Santa Monica, CA 90401, USA,ChIJK2vJcM-kwoARb8Qu8Diro0w
MABEY FAMILY FOUNDATION,876447525,BOUNTIFUL,UT,,(385) 314-8794,3378 Florlita Ave, Salt Lake City, UT 84119, USA,ChIJyfP7npGNUocRRg1dwaybdb0
SCHUYLKILL COUNTY VIETNAM VETERANS MEMORIAL FUND,232884931,POTTSVILLE,PA,https://www.vvmf.org/,(202) 393-0090,1530 Wilson Blvd #550, Arlington, VA 22209, USA,ChIJizXcxrK3t4kRIaQTY-6o3lM
WHITCOMB FAMILY FOUNDATION INC,475620198,WILMINGTON,DE,http://chichesterdupont.org/,(302) 658-5244,5720 Kennett Pike, Wilmington, DE 19807, USA,ChIJn0uonf77xokRmQaaDEVsz-g
ANN C SWEENEY FOUNDATION,351808523,MICHIGAN CITY,IN,http://uflc.net/,(219) 879-0327,422 Franklin St Ste c, Michigan City, IN 46360, USA,ChIJe8x4BQAIEYgRePSoXxrOmWA
ELKS OF LOS ANGELES FOUNDATION FUND CROCKER NATIONAL BANK TRUST DEPT,956019849,SAINT LOUIS,MO,http://enf.elks.org/,(773) 755-4728,2750 N Lakeview Ave, Chicago, IL 60614, USA,ChIJ8QDAGwvTD4gRvNXl4AuR1cg
CARES FOUNDATION,452544055,CARMICHAEL,CA,https://www.thecaresfoundation.org/,(916) 290-2291,1500 21st Street, Sacramento, CA 95811, USA,ChIJc8zCad3QmoARIAq6Bq8PsCA
ELLMMA,872010985,FRANKLIN,TN,https://www.elemetal.com/locations/minneapolis?utm_source=google&utm_medium=organic&utm_campaign=gbp,(615) 829-7755,130 Seaboard Ln A 3, Franklin, TN 37067, USA,ChIJtYl-q6t-ZIgRLwaiNGhQEyM
CECILE HIGGINSON MURPHY CHARITABLE FOUNDATION,043447397,BOSTON,MA,http://www.murphycharity.org/,0771 983900,Plot 22, 82XV+38 block A, Emokori Road, Bukedea, Uganda,ChIJeajrEvLveBcRmESJN-CwX28
JEFFERSON COUNTY TUBERCULOSIS ASSOCIATION INC,550713040,RANSON,WV,http://www.jchdwv.org/,(304) 728-8416,1948 Wiltshire Rd #1, Kearneysville, WV 25430, USA,ChIJIUeWhEcAtokRj2Yd5Q-hXBE
LIVE LIKE JETT FOUNDATION,923638072,SPRING,TX,https://livelikelilyfoundation.org/contact-us/,(832) 506-9599,1780 Hughes Landing Blvd, The Woodlands, TX 77380, USA,ChIJq6pqStA2R4YRJklF9Z5OMWY
HAROLD SCHWARTZ MEMORIAL CHILD WELFARE FUND,510243188,ROCHESTER,NY,http://rcsf.info/,(585) 262-8783,131 W Broad St, Rochester, NY 14614, USA,ChIJ-Qim5Pi01okRrbc5QHdSLVM
HER NEW FOUNDATION MINISTRY,993989126,FLOWER MOUND,TX,http://www.thevillagechurch.net/,(972) 537-1100,2101 Justin Rd, Flower Mound, TX 75028, USA,ChIJb9yJVYUyTIYRfKyLSizCkR4
ARLINGTON EYE CLINIC,471143033,JACKSONVILLE,FL,http://www.visionispriceless.org/,(904) 503-2423,6161 Arlington Expy, Jacksonville, FL 32211, USA,ChIJqQUlahi05YgR0x-5RUmxwt4
VILA B WEBBER 1985 CHARITABLE TRUST,222824617,BOSTON,MA,http://www.tbf.org/,(617) 338-1700,75 Arlington St # 300, Boston, MA 02116, USA,ChIJDbDGZnR644kRFaW3pKjSUqg
IWAMOTO FAMILY FOUNDATION,474273298,HONOLULU,HI,https://hawaiicommunityfoundation.org/,(808) 537-6333,827 Fort Street Mall, Honolulu, HI 96813, USA,ChIJj-5rrnVuAHwRhOuUAx38bsw
ONE TRIBE,331314337,PORTLAND,OR,http://www.atnitribes.org/,(503) 249-5770,407 NE 12th Ave, Portland, OR 97232, USA,ChIJZ9k7gNeglVQRDr2Uwib6PIQ
VERHAEGHE FAMILY FOUNDATION INC,274024393,BOCA RATON,FL,http://familyfoundationusa.com/,(754) 368-0417,10 Fairway Dr Ste 219, Deerfield Beach, FL 33441, USA,ChIJ__9vWJsd2YgRTd1YDg6JDrs
BILLY J BIRDWELL AND ESME J BIRDWELL FAM FOUNDATION,464651253,SAN DIEGO,CA,https://www.sdfoundation.org/,(619) 235-2300,2508 Historic Decatur Rd Ste 200, San Diego, CA 92106, USA,ChIJrRsFKQSr3oAR7Rtr_cesNSU
CHARLES & BARBARA GOODMAN FOUNDATION,203802636,SAN RAFAEL,CA,https://www.hoffmaninstitute.org/,(800) 506-5253,1299 4th St 6th Fl, San Rafael, CA 94901, USA,ChIJw7WHnvuZhYARgbJQ9_D3j3Y
JAMES E ZETROUER TR FBO SHILOH METHODIST CHURCH,597106348,DALLAS,TX,https://www.fumcdallas.org/,(214) 220-2727,1928 Ross Ave, Dallas, TX 75201, USA,ChIJ2TAZlCOZToYR6HuVVt1qZ1A
KRIEGEL FAMILY CHARITABLE TRUST,346907740,VAN WERT,OH,https://www.unitedwayvanwert.org/,(419) 238-6689,136 Main St, Van Wert, OH 45891, USA,ChIJRZD7tMdqPogR2-JIlIpbQyo
CORBALLIS EMERGENCY MEDICINE RESEARCH FUND,200122939,WILMINGTON,DE,https://www.nemours.org/locations/nemours-dupont.html,(302) 651-4200,1600 Rockland Rd, Wilmington, DE 19803, USA,ChIJSWHy6uj8xokRe85PjQzNlQ8
GUMLOG FELLOWSHIP COMMUNITY INC,814585581,RUSSELLVILLE,AR,https://gumlogfellowshipchurch.org/,(479) 280-2725,97 W Gumlog Rd, Russellville, AR 72802, USA,ChIJc5MNHputzYcRc_Y8DSp_TO8
JOHN & BARBARA KNAPP CHARITABLE FOUNDATION,421354443,CEDAR RAPIDS,IA,http://www.gcrcf.org/,(319) 366-2862,324 3rd St SE Ste 400, Cedar Rapids, IA 52401, USA,ChIJVVVVVUb35IcRw-VeetMykZI
KLM FOUNDATION,954682685,LOS ANGELES,CA,,(310) 347-1611,2800 28th St, Santa Monica, CA 90405, USA,ChIJ_9Jtox27woAReX9V1H8dI60
BANK OF ENGLAND FOUNDATION,862627470,ENGLAND,AR,https://www.bankofengland-ar.com/,(501) 842-2555,123 S Main St, England, AR 72046, USA,ChIJSdqfZmfS0ocRgTe8oMhTb00
DONALD F AND JANICE L BLAKE FOUNDATION,873847999,WILMINGTON,DE,https://blakearizona.com/,(520) 327-1529,7750 E Broadway Blvd A200, Tucson, AZ 85710, USA,ChIJYfDI_ENv1oYRv0VVmPNQDMI
SZE FAMILY CHARITABLE FOUNDATION,476437037,CAMBRIDGE,MA,http://shahfoundation.org/,,276 Newbury St, Boston, MA 02116, USA,ChIJp_RJOgV644kR1e9nIyJqvIc
THE ABE AND IRENE LEVINE TRUST,766100223,SEALY,TX,https://www.ci.sealy.tx.us/residents/city_parks/index.php,(979) 885-3511,Sealy, TX 77474, USA,ChIJuSLMcW1FQYYRimKsXwMFZj4
KNICKERBOCKER FOUNDATION,932037235,LA HABRA,CA,http://www.knickassoc.com/,(310) 541-9022,25550 Hawthorne Blvd Ste 304, Torrance, CA 90505, USA,ChIJ0eLxacBL3YARY57YkJjqFDs
THROTTLE BROTHERS OF NEW HAMPSHIRE,922898491,GRAFTON,NH,https://www.ftpnh.com/,(603) 357-7999,2 SPROCKET LN, 189 W Swanzey Rd, Swanzey, NH 03446, USA,ChIJ06lcI2pz4YkRT5MzQKj0ka0
THREENINE INC,394685946,FRISCO,CO,http://www.evo3workspace.com/,(970) 325-3863,620 E Main St #6, Frisco, CO 80443, USA,ChIJL0uTrpBeaocRdXhI2IGStBE
ROBERT T WILSON FOUNDATION,860264036,FLAGSTAFF,AZ,https://www.azfoundation.org/ways-to-give/give-locally/acf-of-flagstaff/,(928) 526-1956,225 N Leroux St, Flagstaff, AZ 86001, USA,ChIJ4ctvxkWPLYcRghsCfZqDDVg
JOCAL NON PROFIT SERVICES,922095133,PROSPER,TX,http://www.jlcollincounty.org/,(972) 769-0557,5805 Coit Rd Ste 301, Plano, TX 75093, USA,ChIJm9_8DcAiTIYRJ8lZMg0KQEY
PORTNEUF HOMESCHOOL COLLECTIVE INC,883541857,POCATELLO,ID,https://docs.google.com/forms/d/e/1FAIpQLSf_EdJb7cRAkjHnXyy-CIFwuAuAMQYc4mhDWPEJ4BgEUpOF0Q/viewform?usp=header,,1030 E Sublette St, Pocatello, ID 83201, USA,ChIJL275TCNPVVMRTM2Y8prFycM
DUNN-FRENCH FOUNDATION,631234807,BIRMINGHAM,AL,http://dannonproject.org/,(205) 202-4072,2324 5th Ave N, Birmingham, AL 35203, USA,ChIJd3cavNobiYgR32fCxPUtNow
NUTRITION EDUCATION WORLDWIDE,364221284,CHICAGO,IL,https://eatrightpro.org/ACEND,(800) 877-1600,120 S Riverside Plaza #2190, Chicago, IL 60606, USA,ChIJlUFBu8AsDogRMYoNxdSCZWc
TITUS HOUSE INC,311754056,COLUMBUS,OH,https://titushouse.org/,(614) 322-9999,1175b Noe Bixby Rd, Columbus, OH 43213, USA,ChIJ6XBFS0JjOIgRRkGjH-dj6II
BIELINSKI FAMILY FOUNDATION INC,392366860,CHICAGO,IL,http://barneyfamilyfoundation.org/,(312) 632-0000,130 S Canal St, Chicago, IL 60606, USA,ChIJjSZ7wcAsDogROcZ3UbAW0MM
CAPRICORN FOUNDATION CHARITABLE TRUST,311096396,LOUISVILLE,KY,https://www.cflouisville.org/,(502) 585-4649,325 W Main St #1110, Louisville, KY 40202, USA,ChIJ8TcRubxyaYgRc79-CrKmA_k
INDONESIAN DISASTER RELIEF FUND NFP,202101551,CHICAGO,IL,https://worldrelief.org/chicagoland/,(773) 583-9191,3507 W Lawrence Ave, Chicago, IL 60625, USA,ChIJTUZImOfND4gRwUkit5oxfew
PETER A RIDINGS MEMORIAL FOUNDATION,156021539,CAZENOVIA,NY,http://www.cazpreservation.org/,,20 Co Hwy 65, Cazenovia, NY 13035, USA,ChIJI98cX3WH2YkR61Tn3dySmVQ
ANNETTE HEYMAN FOUNDATION INC,066035519,NEW YORK,NY,http://www.heymancenter.org/,(212) 854-8443,74 Morningside Dr, New York, NY 10027, USA,ChIJ8fJdjRX2wokRbNZrJ-7ICkg
JAX FOUNDATION,870624351,SALT LAKE CTY,UT,https://jaxhcf.org/,075037 73346,Near Amity University Gate, Number 3A, Noida-Greater Noida Expy, Raipur Khadar, Sector 126, Noida, Uttar Pradesh 201313, India,ChIJ7RnDPdXlDDkRbMA3dwziuIM
SHIVE-HATTERY GROUP CHARITABLE CONTRIBUTION FUND INC,810855336,CEDAR RAPIDS,IA,http://www.shive-hattery.com/,(319) 364-0227,222 3rd Ave SE Ste 300, Cedar Rapids, IA 52401, USA,ChIJsSO-rFr35IcRbFGBBOYAAo0
JAYDIE LYNN KING FOUNDATION INC,030595939,PHOENIX,AZ,https://www.teamjaydie.org/,(602) 374-5434,13236 N 7th St Ste 4-240, Phoenix, AZ 85022, USA,ChIJtbElK1d0K4cRLynmzbiz4iU
TACK FLUTE FOUNDATION,480961008,WICHITA,KS,https://www.mchughviolins.com/,,1626 George Washington Blvd, Wichita, KS 67211, USA,ChIJ7RT3dYPkuocR3OBXY6Ns5YQ
SKIP VIRAGH FOUNDATION INC,208044292,RENO,NV,https://nvchildrenscancer.org/,(775) 825-0888,3550 Barron Wy #9a, Reno, NV 89511, USA,ChIJdyYxtOc_mYAR433KfHGGk8s
KOINONIA FOUNDATION,873401766,HOUSTON,TX,http://www.kftn.org/,(865) 888-7365,5908 Toole Dr NW h, Knoxville, TN 37919, USA,ChIJS4Lqt24lXIgRp_huu3avgPE
JOSEPH F AND MARY M FLEISCHHACKER FAMILY FOUNDATION,476591915,ALPINE,WY,http://www.fleishhackerfoundation.org/,(415) 561-5350,1016 Lincoln Blvd #12, San Francisco, CA 94129, USA,ChIJs1YNEdaGhYARfKYpa10skCc
THE@GARNETT A SMITH FAMILY FOUNDATION INC,582316808,NAPLES,FL,https://rssff.org/,(857) 404-0700,2221 Washington St, Newton, MA 02462, USA,ChIJC6pMQe1444kROvp6VVItHcc
THE LURA K MOBLEY CHARITABLE TRUST,586420106,ORLANDO,FL,https://www.rmhccf.org/,(407) 206-0957,1030 N Orange Ave #105, Orlando, FL 32801, USA,ChIJWwVFYQtw54gRZhS7E5WJCVc
HAWAII ALLSTAR GROUP INC,851164302,MILILANI,HI,http://hiallstarcheer.com/,(808) 269-1066,106 Kane St Unit 103, Kahului, HI 96732, USA,ChIJyUYalcLSVHkR5l5Yj81Dscs
CURTIS J BRACKETT MEMORIAL FOUNDATION,810829795,NORWAY,MI,https://foundationshealthandphysicalmedicine.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,(906) 563-5871,415 US-2 Ste 2, Norway, MI 49870, USA,ChIJt54U8tZFUk0R6jd1fe3jA4w
KATZIN FOUNDATION,330680076,NEW YORK,NY,http://www.philanthropynewyork.org/,(212) 714-0699,320 E 43rd St, New York, NY 10017, USA,ChIJZ5cLz05ZwokRd4Ffw75i0kk
WILLOW FOUNDATION,911907445,NEW YORK,NY,https://willow-foundation.org/contact-us,(570) 455-7000,100 S Wyoming St, Hazleton, PA 18201, USA,ChIJq6qaS2-kxYkRQpeTGDYiXQw
J & A ARABOV FAMILY FOUNDATION INC,261742335,FOREST HILLS,NY,http://www.fhjc.org/,(718) 263-7000,106-06 Queens Blvd, Forest Hills, NY 11375, USA,ChIJCwWIpiZewokR_QC2UBXjX3g
THE@NORMAN L FULD AND RENEE G FULD SCHOLARSHIP TRUST FUND,357193146,WHITE PLAINS,NY,,(914) 993-0202,99 Church St, White Plains, NY 10601, USA,ChIJn6lhMjSUwokRkyYhrLfOxjA
BLUE LOTUS FOUNDATION,881259072,LYNNFIELD,MA,http://www.bluelotushealingarts.com/,(617) 965-6440,945 Great Plain Ave 2nd floor, Needham, MA 02492, USA,ChIJ0bGKQHSC44kRdgbE5UpHPP8
FLORENCE B & CORNELIA A PALMER FOUNDATION,364171713,ELGIN,IL,http://www.padsofelgin.org/,(847) 608-9744,1730 Berkley St, Elgin, IL 60123, USA,ChIJWQC3nNYED4gRoGFvB6PmGFE
THE SAMUEL GARY JR FAMILY FOUNDATION,262307528,DENVER,CO,http://www.samgaryjr.com/,(303) 831-4673,1515 Wynkoop St #700, Denver, CO 80202, USA,ChIJ8S3yC8R4bIcRgN_CK33Jgcg
HAMIM HELPING HANDS FOUNDATION,934222596,FEDERAL WAY,WA,http://www.assistinghandsafh.com/,(253) 332-8906,32120 40th Ave SW, Federal Way, WA 98023, USA,ChIJ3cNVV6tXkFQRnt9LS3bsmnE
FAITH AND INFLUENCE FOUNDATION,277066009,LAURINBURG,NC,https://www.tebra.com/care/practice/faith-family-medical-pllc-516425,(910) 276-2439,1709 Berwick Dr b, Laurinburg, NC 28352, USA,ChIJ9SOUSQArVYgR9F26NzdCw84
AL-FURAAT INSTITUTE,834631806,MINNEAPOLIS,MN,https://nasrinstitute.org/,,2824 13th Ave S Ste 204b, Minneapolis, MN 55407, USA,ChIJ5WIdiJUp9ocRT7CE9wgjiuk
RANDALL L NOPER CHARITABLE TRUST,431698299,MILWAUKEE,WI,http://bader.org/,(414) 224-6464,3300 N Doctor M.L.K. Jr Dr, Milwaukee, WI 53212, USA,ChIJfYyA86MZBYgRRYfOsetMQ-o
PAUL SCAMMELL FOUNDATION,260144164,SAN FRANCISCO,CA,http://www.mettafund.org/,(415) 660-7361,101 Montgomery St #2200, San Francisco, CA 94104, USA,ChIJPYE-94yahYARP91FcxenAzE
JACK KREPCHON HOLOCAUST MEMORIAL FOUNDATION INC,335007516,SKILLMAN,NJ,https://www.philaholocaustmemorial.org/,(215) 809-2474,1617 John F Kennedy Blvd #1855, Philadelphia, PA 19103, USA,ChIJgUh01TXGxokRp07OHsy3DvE
VAN DEVENDER FOUNDATION,311480644,JACKSON,MS,http://www.jvmpf.org/,(601) 354-1563,1831 Robinson St, Jackson, MS 39209, USA,ChIJP0K5nIQzKIYR4pHTpVhTrys
ROUBEN AND VIOLET JIJI FOUNDATION,331027441,TOWSON,MD,https://www.gbmc.org/nicu,(443) 849-2591,6701 MD-139 Unit 37, Towson, MD 21204, USA,ChIJ9QORyQkPyIkRHJrmUV28DBw
BRAND X FOUNDATION,843690394,RANDOLPH,NJ,https://www.brandxeditions.com/,(718) 482-7646,40-20 22nd St #1, Long Island City, NY 11101, USA,ChIJBSOY9tNYwokR0BMd3a4DMxE
ROTARY CLUB OF TRENTON NEW JERSEY CHARITABLE FOUNDATION,226096682,CHURCHVILLE,PA,https://www.trentonrotary.org/contact-us/,(267) 566-4464,529 Freedom Dr, Yardley, PA 19067, USA,ChIJVVXpNuhWwYkREddtWSIoVTs
LINCOLN HEALTH FOUNDATION,721335146,RUSTON,LA,https://www.lincolnhealth.com/,(318) 251-3226,1809 Northpointe Ln Ste 203, Ruston, LA 71270, USA,ChIJ7Z8z-BXFMYYR-hugIcxQbm8
TRUST AGREEMENT OF CONSUELO LOPEZ COBIAN,596806853,CHICAGO,IL,http://www.loevy.com/,(312) 243-5900,311 N Aberdeen St Ste 3, Chicago, IL 60607, USA,ChIJxytopNcsDogRLR02OeShZi8
JOAN C RAY CHARITABLE FOUNDATION,451807907,PHOENIX,AZ,https://ryanhouse.org/,(602) 200-0767,110 W Muhammad Ali Wy 1st Floor, Phoenix, AZ 85013, USA,ChIJZSqpID0TK4cROMwoKuMuhNQ
WILLARD AND JANE LYNCH FAMILY FOUNDATION INC,874080742,LAKEWOOD RCH,FL,http://www.lynchfamilyfoundation.org/,(563) 776-3311,331 3rd St NW, Waucoma, IA 52171, USA,ChIJIVkIij3x-ocRqc6IllyyRms
WELL MINISTRIES INC,522323621,WINDSOR MILL,MD,https://www.lifeatthewell.net/,(912) 301-3987,1301 Loflin Rd Bldg I, Aberdeen, MD 21001, USA,ChIJ3dk0WlPDx4kR7RAdLTDkPbc
LUCK FAMILY FOUNDATION,841570129,DALLAS,TX,https://www.cftexas.org/,(214) 750-4222,5500 Caruth Haven Ln, Dallas, TX 75225, USA,ChIJv3rB26KfToYRjb0F3yZEmcY
HERBERT BERRIDGE ELLISTON MEMORIAL FUND U OF M FOUNDATION,416216852,SAINT LOUIS,MO,http://www.sfstl.org/,(314) 725-7990,6825 Clayton Ave Ste 100, St. Louis, MO 63139, USA,ChIJ0xMXOTvL2IcRtl6vf2Ze7OE
COMMUNICATION FOR CHANGE,133672458,BROOKLYN,NY,http://nycommunities.org/,(347) 410-6919,470 Vanderbilt Ave, Brooklyn, NY 11238, USA,ChIJb7z2GrNbwokRPqkmN0mdsss
CHARLES PANKOW FOUNDATION,710919052,PASADENA,CA,http://www.pankow.com/,(626) 304-1190,199 S Los Robles Ave, Pasadena, CA 91101, USA,ChIJyaIr4p3cwoARRphHsiRHMVU
LTG ROBERT E GRAY CHAPTER SCRA,931398394,FORT BRAGG,NC,https://home.army.mil/liberty/index.php/my-fort/all-services/soldier-support-center,,2843 Normandy Dr #4, Fort Liberty, NC 28310, USA,ChIJz_9ZlCJqq4kRFenQGR-yHC4
WALTER C AND STEFANIE A ZABLE FAMILY FOUNDATION,475157787,WILMINGTON,DE,http://zablefoundation.org/,(619) 294-7005,1660 Hotel Cir N #710, San Diego, CA 92108, USA,ChIJfYtA1NOq3oARGFnqiryWJrw
RITE-HITE CORPORATION FOUNDATION INC,391522057,MILWAUKEE,WI,http://www.ritehite.com/,(414) 355-2600,195 S Rite-Hite Wy, Milwaukee, WI 53204, USA,ChIJLYcW3VviBIgRMYqeDrNLo34
THE BARRY L HOEVEN CHARITABLE TRUST,815470365,NEWPORT BEACH,CA,https://www.hoag.org/specialties-services/other-programs-services/melinda-hoag-smith-center-for-healthy-living/?utm_source=google&utm_medium=local&utm_content=melinda-hoag-smith-center-for-healthy-living,(949) 764-6551,307 Placentia Ave Ste 203 suite 203, Newport Beach, CA 92663, USA,ChIJlUJCAwwg3YAR6w6T1MlgEBA
